step,group,bin,active_count,limiter_count,limiter_fraction,raw_delta_p95,raw_delta_p99,limiter_ratio_p50
0,c_x_tangent:c_0p70_0p90,t_0p05_0p10,616,0,0.0,0.4140127727902485,0.4320860770298145,0.15477663087587995
0,c_x_tangent:c_0p70_0p90,t_0p10_inf,16,0,0.0,0.5211246021112698,0.5211246021112698,0.05886404260991725
0,c_x_tangent:c_0p90_0p95,t_0_0p005,0,0,nan,nan,nan,nan
0,c_x_tangent:c_0p90_0p95,t_0p005_0p01,0,0,nan,nan,nan,nan
0,c_x_tangent:c_0p90_0p95,t_0p01_0p025,164,0,0.0,0.09557434421142968,0.09769407915600004,0.2040081125699534
0,c_x_tangent:c_0p90_0p95,t_0p025_0p05,288,0,0.0,0.17517181782306834,0.17973634841679634,0.14250139057027747
0,c_x_tangent:c_0p90_0p95,t_0p05_0p10,16,0,0.0,0.23644602402519738,0.23644602402519738,0.06661555781282551
0,c_x_tangent:c_0p90_0p95,t_0p10_inf,0,0,nan,nan,nan,nan
0,c_x_tangent:c_0p95_1,t_0_0p005,0,0,nan,nan,nan,nan
0,c_x_tangent:c_0p95_1,t_0p005_0p01,136,0,0.0,0.0027143550116379284,0.0027143550116379297,1.0
0,c_x_tangent:c_0p95_1,t_0p01_0p025,384,0,0.0,0.045650951457468746,0.04994746398464531,0.5316634793156907
0,c_x_tangent:c_0p95_1,t_0p025_0p05,16,0,0.0,0.06600735492536289,0.06600735492536289,0.13417848987012293
0,c_x_tangent:c_0p95_1,t_0p05_0p10,0,0,nan,nan,nan,nan
0,c_x_tangent:c_0p95_1,t_0p10_inf,0,0,nan,nan,nan,nan
100,region,none_or_unknown,0,0,nan,nan,nan,nan
100,region,sphere_upper,2144,0,0.0,0.40674409564145314,0.5558230004173704,0.19588780314991144
100,region,sphere_lower90,2688,0,0.0,0.30233689856261753,0.3343413878574084,0.4681531403287296
100,region,sphere_bottom120,344,0,0.0,0.0021289560041504443,0.004669390877293929,1.0
100,region,outer_or_other_wall,0,0,nan,nan,nan,nan
100,theta_zone,sphere11,5176,0,0.0,0.3347347574485041,0.4848402710123968,0.34116302311362295
100,theta_zone,outer90,0,0,nan,nan,nan,nan
100,theta_zone,fallback,0,0,nan,nan,nan,nan
100,c_bin,c_0_0p05,796,0,0.0,0.015143970834062735,0.024560174057445757,1.0
100,c_bin,c_0p05_0p10,580,0,0.0,0.06896724220344497,0.09146106457026906,0.6522519181592581
100,c_bin,c_0p10_0p30,1004,0,0.0,0.21422929755651135,0.25818204218254953,0.44600234692966256
100,c_bin,c_0p30_0p70,1004,0,0.0,0.4602111796594216,0.5972454241998487,0.1834130689682535
100,c_bin,c_0p70_0p90,796,0,0.0,0.41481972746177953,0.48599352326982864,0.16654392049246608
100,c_bin,c_0p90_0p95,476,0,0.0,0.1738222702456124,0.2410328133132239,0.17845948587934202
100,c_bin,c_0p95_1,520,0,0.0,0.048699763357194045,0.06456148436838466,1.0
100,tangent_bin,t_0_0p005,192,0,0.0,0.0018763640408344464,0.014193608761733567,1.0
100,tangent_bin,t_0p005_0p01,728,0,0.0,0.009894130389224228,0.02995545163804631,1.0
100,tangent_bin,t_0p01_0p025,1284,0,0.0,0.07152237634017432,0.09026142711530034,0.5875968400849934
100,tangent_bin,t_0p025_0p05,1156,0,0.0,0.1729268217059532,0.1859229602968542,0.34222754167840497
100,tangent_bin,t_0p05_0p10,1728,0,0.0,0.37070300156474745,0.41825487030951264,0.18511404768455353
100,tangent_bin,t_0p10_inf,88,0,0.0,0.6085144324193478,0.608514440948646,0.09474344966906728
100,normal_agreement_bin,normal_0_0p5,0,0,nan,nan,nan,nan
100,normal_agreement_bin,normal_0p5_0p9,0,0,nan,nan,nan,nan
100,normal_agreement_bin,normal_0p9_0p99,960,0,0.0,0.323017662219157,0.46021117971232184,0.2684741008530017
100,normal_agreement_bin,normal_0p99_1p01,4216,0,0.0,0.3347347574485041,0.4848402752771003,0.35847428091732547
100,c_x_tangent:c_0_0p05,t_0_0p005,172,0,0.0,0.0003353586025736005,0.0006902429575750354,1.0
100,c_x_tangent:c_0_0p05,t_0p005_0p01,524,0,0.0,0.008618360482743975,0.009894130374538467,1.0
100,c_x_tangent:c_0_0p05,t_0p01_0p025,100,0,0.0,0.024560188682315087,0.025879632047807213,0.984826303360982
100,c_x_tangent:c_0_0p05,t_0p025_0p05,0,0,nan,nan,nan,nan
100,c_x_tangent:c_0_0p05,t_0p05_0p10,0,0,nan,nan,nan,nan
100,c_x_tangent:c_0_0p05,t_0p10_inf,0,0,nan,nan,nan,nan
100,c_x_tangent:c_0p05_0p10,t_0_0p005,20,0,0.0,0.014193610340393386,0.0141936103403934,1.0
100,c_x_tangent:c_0p05_0p10,t_0p005_0p01,68,0,0.0,0.014133513636115771,0.014133516636282924,1.0
100,c_x_tangent:c_0p05_0p10,t_0p01_0p025,484,0,0.0,0.06825486366832464,0.0792080602691781,0.5683264352651092
100,c_x_tangent:c_0p05_0p10,t_0p025_0p05,8,0,0.0,0.09146107543706918,0.0914610754370692,0.25455681911388783
100,c_x_tangent:c_0p05_0p10,t_0p05_0p10,0,0,nan,nan,nan,nan
100,c_x_tangent:c_0p05_0p10,t_0p10_inf,0,0,nan,nan,nan,nan
100,c_x_tangent:c_0p10_0p30,t_0_0p005,0,0,nan,nan,nan,nan
100,c_x_tangent:c_0p10_0p30,t_0p005_0p01,16,0,0.0,0.030758210704336358,0.030758210704336365,1.0
100,c_x_tangent:c_0p10_0p30,t_0p01_0p025,152,0,0.0,0.05283691543959131,0.0536713679648272,0.7279933447892981
100,c_x_tangent:c_0p10_0p30,t_0p025_0p05,656,0,0.0,0.1427762543165986,0.16395154962828568,0.4507606683815948
100,c_x_tangent:c_0p10_0p30,t_0p05_0p10,180,0,0.0,0.25818204233424974,0.26652385886136326,0.27242914766366355
100,c_x_tangent:c_0p10_0p30,t_0p10_inf,0,0,nan,nan,nan,nan
100,c_x_tangent:c_0p30_0p70,t_0_0p005,0,0,nan,nan,nan,nan
100,c_x_tangent:c_0p30_0p70,t_0p005_0p01,0,0,nan,nan,nan,nan
100,c_x_tangent:c_0p30_0p70,t_0p01_0p025,0,0,nan,nan,nan,nan
100,c_x_tangent:c_0p30_0p70,t_0p025_0p05,16,0,0.0,0.09841917084784794,0.09841917084784797,0.5160318545167397
100,c_x_tangent:c_0p30_0p70,t_0p05_0p10,916,0,0.0,0.3566808154827749,0.3838569039388791,0.18489367725758132
100,c_x_tangent:c_0p30_0p70,t_0p10_inf,72,0,0.0,0.608514434159742,0.6085144409486462,0.09783190429658811
100,c_x_tangent:c_0p70_0p90,t_0_0p005,0,0,nan,nan,nan,nan
100,c_x_tangent:c_0p70_0p90,t_0p005_0p01,0,0,nan,nan,nan,nan
100,c_x_tangent:c_0p70_0p90,t_0p01_0p025,0,0,nan,nan,nan,nan
100,c_x_tangent:c_0p70_0p90,t_0p025_0p05,156,0,0.0,0.1821136131001122,0.18592297602217944,0.21179814328743662
100,c_x_tangent:c_0p70_0p90,t_0p05_0p10,624,0,0.0,0.4126352333417847,0.43692240593561893,0.1572234957736261
100,c_x_tangent:c_0p70_0p90,t_0p10_inf,16,0,0.0,0.5079056900429457,0.5079056900429458,0.06708720591953433
100,c_x_tangent:c_0p90_0p95,t_0_0p005,0,0,nan,nan,nan,nan
100,c_x_tangent:c_0p90_0p95,t_0p005_0p01,0,0,nan,nan,nan,nan
100,c_x_tangent:c_0p90_0p95,t_0p01_0p025,172,0,0.0,0.09026144197100924,0.09238340556700879,0.24229581257702415
100,c_x_tangent:c_0p90_0p95,t_0p025_0p05,296,0,0.0,0.1786187954913476,0.18605207169676044,0.16248070936272613
100,c_x_tangent:c_0p90_0p95,t_0p05_0p10,8,0,0.0,0.24103281814364433,0.24103281814364455,0.063378389223913
100,c_x_tangent:c_0p90_0p95,t_0p10_inf,0,0,nan,nan,nan,nan
100,c_x_tangent:c_0p95_1,t_0_0p005,0,0,nan,nan,nan,nan
100,c_x_tangent:c_0p95_1,t_0p005_0p01,120,0,0.0,0.0021103896335575942,0.002110424101656176,1.0
100,c_x_tangent:c_0p95_1,t_0p01_0p025,376,0,0.0,0.04703242105842046,0.05254657945235013,0.5979880872892287
100,c_x_tangent:c_0p95_1,t_0p025_0p05,24,0,0.0,0.06456166225944744,0.06456166360277199,0.14876568084644687
100,c_x_tangent:c_0p95_1,t_0p05_0p10,0,0,nan,nan,nan,nan
100,c_x_tangent:c_0p95_1,t_0p10_inf,0,0,nan,nan,nan,nan
200,region,none_or_unknown,0,0,nan,nan,nan,nan
200,region,sphere_upper,2152,0,0.0,0.4079602210182234,0.5532927188375503,0.1960527479898432
200,region,sphere_lower90,2688,0,0.0,0.2968436940264216,0.32929104731189,0.4841458122325586
200,region,sphere_bottom120,388,0,0.0,0.002569185420082729,0.0036359469719860647,1.0
200,region,outer_or_other_wall,0,0,nan,nan,nan,nan
200,theta_zone,sphere11,5228,0,0.0,0.3332977442560298,0.4829838895608094,0.35172176461827265
200,theta_zone,outer90,0,0,nan,nan,nan,nan
200,theta_zone,fallback,0,0,nan,nan,nan,nan
200,c_bin,c_0_0p05,828,0,0.0,0.015698606380125733,0.021382770801940586,1.0
200,c_bin,c_0p05_0p10,544,0,0.0,0.06934894667924743,0.09287763761637408,0.6306814737069868
200,c_bin,c_0p10_0p30,1052,0,0.0,0.21009741402774493,0.25606642687132625,0.4620589996071991
200,c_bin,c_0p30_0p70,1004,0,0.0,0.45755241874470975,0.597522508087787,0.18489205197153374
200,c_bin,c_0p70_0p90,796,0,0.0,0.4136385734097615,0.48420321633590924,0.16662315604546757
200,c_bin,c_0p90_0p95,476,0,0.0,0.17512040470178158,0.2428326268206013,0.17849400147493907
200,c_bin,c_0p95_1,528,0,0.0,0.050473714009216644,0.06670693759100564,1.0
200,tangent_bin,t_0_0p005,212,0,0.0,0.0021113055810591153,0.013376710962046342,1.0
200,tangent_bin,t_0p005_0p01,712,0,0.0,0.00881936716045472,0.030399692038722618,1.0
200,tangent_bin,t_0p01_0p025,1332,0,0.0,0.07147912333770724,0.09068138323792234,0.6048772186484497
200,tangent_bin,t_0p025_0p05,1156,0,0.0,0.1750510128958148,0.1866835182542362,0.35359144355035665
200,tangent_bin,t_0p05_0p10,1736,0,0.0,0.37589081761338466,0.4184349158674437,0.18696102636721879
200,tangent_bin,t_0p10_inf,80,0,0.0,0.6073745989848407,0.6073746215888876,0.09093790243555336
200,normal_agreement_bin,normal_0_0p5,0,0,nan,nan,nan,nan
200,normal_agreement_bin,normal_0p5_0p9,0,0,nan,nan,nan,nan
200,normal_agreement_bin,normal_0p9_0p99,960,0,0.0,0.32354276725946907,0.4575524193213663,0.27035565650667537
200,normal_agreement_bin,normal_0p99_1p01,4268,0,0.0,0.3332977442560298,0.4829839031916302,0.36909222111101436
200,c_x_tangent:c_0_0p05,t_0_0p005,192,0,0.0,0.0003764047279767114,0.0008626312897349464,1.0
200,c_x_tangent:c_0_0p05,t_0p005_0p01,516,0,0.0,0.007399403867239696,0.011108506099930698,1.0
200,c_x_tangent:c_0_0p05,t_0p01_0p025,120,0,0.0,0.0274907816534363,0.027490815917010424,1.0
200,c_x_tangent:c_0_0p05,t_0p025_0p05,0,0,nan,nan,nan,nan
200,c_x_tangent:c_0_0p05,t_0p05_0p10,0,0,nan,nan,nan,nan
200,c_x_tangent:c_0_0p05,t_0p10_inf,0,0,nan,nan,nan,nan
200,c_x_tangent:c_0p05_0p10,t_0_0p005,20,0,0.0,0.013376717212111035,0.013376717212111047,1.0
200,c_x_tangent:c_0p05_0p10,t_0p005_0p01,52,0,0.0,0.009550626081971271,0.00955063836466032,1.0
200,c_x_tangent:c_0p05_0p10,t_0p01_0p025,464,0,0.0,0.06927868671309098,0.08044451250397251,0.5769316577546459
200,c_x_tangent:c_0p05_0p10,t_0p025_0p05,8,0,0.0,0.09287766543439106,0.09287766543439106,0.25731065501298034
200,c_x_tangent:c_0p05_0p10,t_0p05_0p10,0,0,nan,nan,nan,nan
200,c_x_tangent:c_0p05_0p10,t_0p10_inf,0,0,nan,nan,nan,nan
200,c_x_tangent:c_0p10_0p30,t_0_0p005,0,0,nan,nan,nan,nan
200,c_x_tangent:c_0p10_0p30,t_0p005_0p01,16,0,0.0,0.030544579476809317,0.030544579476809334,1.0
200,c_x_tangent:c_0p10_0p30,t_0p01_0p025,200,0,0.0,0.053331822125032055,0.06332042891056902,0.7441639376775573
200,c_x_tangent:c_0p10_0p30,t_0p025_0p05,664,0,0.0,0.1388051451304677,0.16307375925168033,0.4531421931987467
200,c_x_tangent:c_0p10_0p30,t_0p05_0p10,172,0,0.0,0.25606642909232596,0.26137131322598256,0.27741684319879667
200,c_x_tangent:c_0p10_0p30,t_0p10_inf,0,0,nan,nan,nan,nan
200,c_x_tangent:c_0p30_0p70,t_0_0p005,0,0,nan,nan,nan,nan
200,c_x_tangent:c_0p30_0p70,t_0p005_0p01,0,0,nan,nan,nan,nan
200,c_x_tangent:c_0p30_0p70,t_0p01_0p025,0,0,nan,nan,nan,nan
200,c_x_tangent:c_0p30_0p70,t_0p025_0p05,16,0,0.0,0.09615849466966461,0.09615849466966465,0.5263261034080682
200,c_x_tangent:c_0p30_0p70,t_0p05_0p10,924,0,0.0,0.35522055225373045,0.38683948776849514,0.187522862817588
200,c_x_tangent:c_0p30_0p70,t_0p10_inf,64,0,0.0,0.60737461030657,0.6073746215888876,0.09667033992626431
200,c_x_tangent:c_0p70_0p90,t_0_0p005,0,0,nan,nan,nan,nan
200,c_x_tangent:c_0p70_0p90,t_0p005_0p01,0,0,nan,nan,nan,nan
200,c_x_tangent:c_0p70_0p90,t_0p01_0p025,0,0,nan,nan,nan,nan
200,c_x_tangent:c_0p70_0p90,t_0p025_0p05,148,0,0.0,0.18492714980168543,0.18668352075739267,0.21226869539522708
200,c_x_tangent:c_0p70_0p90,t_0p05_0p10,632,0,0.0,0.40979669215783115,0.43891545826843087,0.1581425218061125
200,c_x_tangent:c_0p70_0p90,t_0p10_inf,16,0,0.0,0.5073765734726355,0.5073765734726359,0.06774166516285095
200,c_x_tangent:c_0p90_0p95,t_0_0p005,0,0,nan,nan,nan,nan
200,c_x_tangent:c_0p90_0p95,t_0p005_0p01,0,0,nan,nan,nan,nan
200,c_x_tangent:c_0p90_0p95,t_0p01_0p025,172,0,0.0,0.0906813980422376,0.09304820154799298,0.24047028177768986
200,c_x_tangent:c_0p90_0p95,t_0p025_0p05,296,0,0.0,0.18006801394173153,0.18714237504812042,0.16254885516410622
200,c_x_tangent:c_0p90_0p95,t_0p05_0p10,8,0,0.0,0.24283264908665364,0.2428326490866537,0.06320371166817512
200,c_x_tangent:c_0p90_0p95,t_0p10_inf,0,0,nan,nan,nan,nan
200,c_x_tangent:c_0p95_1,t_0_0p005,0,0,nan,nan,nan,nan
200,c_x_tangent:c_0p95_1,t_0p005_0p01,128,0,0.0,0.00231912305546623,0.0023196046656113987,1.0
200,c_x_tangent:c_0p95_1,t_0p01_0p025,376,0,0.0,0.04819769525620602,0.05403298550400733,0.5766132106066149
200,c_x_tangent:c_0p95_1,t_0p025_0p05,24,0,0.0,0.06670891338493541,0.06670891410904885,0.1444507946954624
200,c_x_tangent:c_0p95_1,t_0p05_0p10,0,0,nan,nan,nan,nan
200,c_x_tangent:c_0p95_1,t_0p10_inf,0,0,nan,nan,nan,nan
300,region,none_or_unknown,0,0,nan,nan,nan,nan
300,region,sphere_upper,2152,0,0.0,0.4089202962775683,0.5519090458137903,0.19669987980269163
300,region,sphere_lower90,2688,0,0.0,0.29257042572297187,0.3253613821861604,0.48942125740991904
300,region,sphere_bottom120,420,0,0.0,0.0029397396739630033,0.003796003401824391,1.0
300,region,outer_or_other_wall,0,0,nan,nan,nan,nan
300,theta_zone,sphere11,5260,0,0.0,0.3321021171220436,0.48233874323006615,0.356698486859657
300,theta_zone,outer90,0,0,nan,nan,nan,nan
300,theta_zone,fallback,0,0,nan,nan,nan,nan
300,c_bin,c_0_0p05,844,0,0.0,0.014337410240651046,0.019829768189450144,1.0
300,c_bin,c_0p05_0p10,552,0,0.0,0.06960403879363368,0.09401009851433255,0.6158933226840697
300,c_bin,c_0p10_0p30,1052,0,0.0,0.18529391488125146,0.25412398351400145,0.4749467353867486
300,c_bin,c_0p30_0p70,1012,0,0.0,0.45531711426751664,0.5979374171309388,0.18778229798863905
300,c_bin,c_0p70_0p90,804,0,0.0,0.41137744823686123,0.48233877226611366,0.16872071414551332
300,c_bin,c_0p90_0p95,468,0,0.0,0.17872260916166213,0.24419536055342767,0.17822920467313416
300,c_bin,c_0p95_1,528,0,0.0,0.05136161095042388,0.06781624805280823,1.0
300,tangent_bin,t_0_0p005,228,0,0.0,0.002634501763338172,0.0121780400602894,1.0
300,tangent_bin,t_0p005_0p01,712,0,0.0,0.008881202374864295,0.030223765547719703,1.0
300,tangent_bin,t_0p01_0p025,1340,0,0.0,0.07166758575750429,0.09002012028490283,0.6126909135960512
300,tangent_bin,t_0p025_0p05,1164,0,0.0,0.17584021265782368,0.18749634013876035,0.36175359859057776
300,tangent_bin,t_0p05_0p10,1736,0,0.0,0.37383759712074927,0.4191144634792161,0.1883015245833938
300,tangent_bin,t_0p10_inf,80,0,0.0,0.6071508019564161,0.607150835398875,0.09135219289524357
300,normal_agreement_bin,normal_0_0p5,0,0,nan,nan,nan,nan
300,normal_agreement_bin,normal_0p5_0p9,0,0,nan,nan,nan,nan
300,normal_agreement_bin,normal_0p9_0p99,960,0,0.0,0.32418592449284295,0.4553171451752495,0.2754650254194499
300,normal_agreement_bin,normal_0p99_1p01,4300,0,0.0,0.3321021171220436,0.4823387604837342,0.3774981461739538
300,c_x_tangent:c_0_0p05,t_0_0p005,208,0,0.0,0.0004231287941957177,0.0010381356855159538,1.0
300,c_x_tangent:c_0_0p05,t_0p005_0p01,508,0,0.0,0.00825241246022798,0.008628399764515121,1.0
300,c_x_tangent:c_0_0p05,t_0p01_0p025,128,0,0.0,0.023708934886201447,0.02370902677902891,1.0
300,c_x_tangent:c_0_0p05,t_0p025_0p05,0,0,nan,nan,nan,nan
300,c_x_tangent:c_0_0p05,t_0p05_0p10,0,0,nan,nan,nan,nan
300,c_x_tangent:c_0_0p05,t_0p10_inf,0,0,nan,nan,nan,nan
300,c_x_tangent:c_0p05_0p10,t_0_0p005,20,0,0.0,0.012178053825402085,0.012178053825402116,1.0
300,c_x_tangent:c_0p05_0p10,t_0p005_0p01,60,0,0.0,0.010719271246217863,0.01071929705196297,1.0
300,c_x_tangent:c_0p05_0p10,t_0p01_0p025,464,0,0.0,0.06957977728798419,0.0815811037814413,0.564992677748142
300,c_x_tangent:c_0p05_0p10,t_0p025_0p05,8,0,0.0,0.09401016711638233,0.09401016711638234,0.2599703665068551
300,c_x_tangent:c_0p05_0p10,t_0p05_0p10,0,0,nan,nan,nan,nan
300,c_x_tangent:c_0p05_0p10,t_0p10_inf,0,0,nan,nan,nan,nan
300,c_x_tangent:c_0p10_0p30,t_0_0p005,0,0,nan,nan,nan,nan
300,c_x_tangent:c_0p10_0p30,t_0p005_0p01,16,0,0.0,0.03027692582851101,0.030276925828511023,1.0
300,c_x_tangent:c_0p10_0p30,t_0p01_0p025,208,0,0.0,0.05270782279451094,0.06304083772972559,0.7360762221592787
300,c_x_tangent:c_0p10_0p30,t_0p025_0p05,664,0,0.0,0.13772235808896902,0.1647993965465259,0.4685499657566769
300,c_x_tangent:c_0p10_0p30,t_0p05_0p10,164,0,0.0,0.2541239844094102,0.25718823883228603,0.27885217050841526
300,c_x_tangent:c_0p10_0p30,t_0p10_inf,0,0,nan,nan,nan,nan
300,c_x_tangent:c_0p30_0p70,t_0_0p005,0,0,nan,nan,nan,nan
300,c_x_tangent:c_0p30_0p70,t_0p005_0p01,0,0,nan,nan,nan,nan
300,c_x_tangent:c_0p30_0p70,t_0p01_0p025,0,0,nan,nan,nan,nan
300,c_x_tangent:c_0p30_0p70,t_0p025_0p05,16,0,0.0,0.09395644230798365,0.09395644230798379,0.5357082250507161
300,c_x_tangent:c_0p30_0p70,t_0p05_0p10,932,0,0.0,0.35386000703663417,0.3842529921244289,0.19002215902896297
300,c_x_tangent:c_0p30_0p70,t_0p10_inf,64,0,0.0,0.6071508185366298,0.6071508353988752,0.09695111163136486
300,c_x_tangent:c_0p70_0p90,t_0_0p005,0,0,nan,nan,nan,nan
300,c_x_tangent:c_0p70_0p90,t_0p005_0p01,0,0,nan,nan,nan,nan
300,c_x_tangent:c_0p70_0p90,t_0p01_0p025,0,0,nan,nan,nan,nan
300,c_x_tangent:c_0p70_0p90,t_0p025_0p05,156,0,0.0,0.1838436374022781,0.18749635031833373,0.21056757135138093
300,c_x_tangent:c_0p70_0p90,t_0p05_0p10,632,0,0.0,0.4100242772290924,0.44069571168303395,0.15865709877241685
300,c_x_tangent:c_0p70_0p90,t_0p10_inf,16,0,0.0,0.5077105499919383,0.5077105499919384,0.0681046849242045
300,c_x_tangent:c_0p90_0p95,t_0_0p005,0,0,nan,nan,nan,nan
300,c_x_tangent:c_0p90_0p95,t_0p005_0p01,0,0,nan,nan,nan,nan
300,c_x_tangent:c_0p90_0p95,t_0p01_0p025,164,0,0.0,0.09002121725451435,0.09355319679837591,0.24120800249371727
300,c_x_tangent:c_0p90_0p95,t_0p025_0p05,296,0,0.0,0.18104336047824848,0.18801666431576203,0.16214388090532866
300,c_x_tangent:c_0p90_0p95,t_0p05_0p10,8,0,0.0,0.2441953775927326,0.2441953775927327,0.06307185140017196
300,c_x_tangent:c_0p90_0p95,t_0p10_inf,0,0,nan,nan,nan,nan
300,c_x_tangent:c_0p95_1,t_0_0p005,0,0,nan,nan,nan,nan
300,c_x_tangent:c_0p95_1,t_0p005_0p01,128,0,0.0,0.0024276561091909417,0.002429256933749859,1.0
300,c_x_tangent:c_0p95_1,t_0p01_0p025,376,0,0.0,0.04885677292964466,0.054860809670434885,0.5657122753530085
300,c_x_tangent:c_0p95_1,t_0p025_0p05,24,0,0.0,0.06782156858916812,0.0678215726407221,0.14199449473630377
300,c_x_tangent:c_0p95_1,t_0p05_0p10,0,0,nan,nan,nan,nan
300,c_x_tangent:c_0p95_1,t_0p10_inf,0,0,nan,nan,nan,nan
400,region,none_or_unknown,0,0,nan,nan,nan,nan
400,region,sphere_upper,2152,0,0.0,0.4096814000170729,0.5507637466579431,0.19668149196334012
